timestamp;heart_rate_bpm;rr_interval_ms;breathing_rate_rpm;breathing_amplitude;breathing_quality;battery_level
1754577907.226;65;972.7;8.9;33.536;good;100
1754577905.542;65;843.8;9.0;25.955;good;100
1754577906.306;65;923.8;9.0;25.955;good;100
1754577907.23;65;986.3;9.0;25.955;good;100
1754577905.551;65;843.8;9.0;25.955;good;100
1754577906.314;65;923.8;9.0;25.955;good;100
1754577907.238;65;986.3;9.0;25.955;good;100
1754577906.559;65;843.8;9.0;25.955;good;100
1754577907.322;65;923.8;9.0;25.955;good;100
1754577908.246;65;986.3;9.0;25.955;good;100
1754577908.251;65;936.5;9.0;25.955;good;100
1754577908.254;65;936.5;9.0;25.955;good;100
1754577909.41;64;936.5;9.0;25.955;good;100
1754577909.428;64;898.4;9.0;25.955;good;100
1754577909.475;64;898.4;9.0;25.955;good;100
1754577910.492;65;898.4;9.0;25.955;good;100
1754577909.593;65;904.3;10.6;25.206;fair;100
1754577910.498;65;951.2;10.6;25.206;fair;100
1754577909.599;65;904.3;10.6;25.206;fair;100
1754577910.503;65;951.2;10.6;25.206;fair;100
1754577910.627;65;904.3;10.6;25.206;fair;100
1754577911.531;65;951.2;10.6;25.206;fair;100
1754577911.537;65;906.2;10.6;25.206;fair;100
1754577911.543;65;906.2;10.6;25.206;fair;100
1754577912.545;65;906.2;10.6;25.206;fair;100
1754577912.55;65;886.7;10.6;25.206;fair;100
1754577912.557;65;886.7;10.6;25.206;fair;100
1754577913.572;65;886.7;10.6;25.206;fair;100
1754577913.586;65;917.0;10.4;25.224;good;100
1754577913.594;65;917.0;10.4;25.224;good;100
1754577914.61;65;917.0;10.4;25.224;good;100
1754577914.614;65;986.3;10.4;25.224;good;100
1754577914.617;65;986.3;10.4;25.224;good;100
1754577915.633;65;986.3;10.4;25.224;good;100
1754577915.636;65;903.3;10.4;25.224;good;100
1754577915.639;65;903.3;10.4;25.224;good;100
1754577916.646;65;903.3;10.4;25.224;good;100
1754577915.741;65;910.2;10.4;25.545;good;100
1754577916.651;65;910.2;10.4;25.545;good;100
1754577915.744;65;910.2;10.4;25.545;good;100
1754577916.654;65;910.2;10.4;25.545;good;100
1754577916.765;65;910.2;10.4;25.545;good;100
1754577917.675;65;910.2;10.4;25.545;good;100
1754577917.683;65;805.7;10.4;25.545;good;100
1754577917.69;65;805.7;10.4;25.545;good;100
1754577918.696;66;805.7;10.4;25.545;good;100
1754577918.703;66;728.5;10.4;25.545;good;100
1754577918.71;66;728.5;10.4;25.545;good;100
1754577919.728;67;728.5;10.4;25.545;good;100
1754577919.737;67;718.8;10.3;54.644;good;100
1754577919.741;67;718.8;10.3;54.644;good;100
1754577920.752;68;718.8;10.3;54.644;good;100
1754577920.757;68;970.7;10.3;54.644;good;100
1754577920.763;68;970.7;10.3;54.644;good;100
1754577921.76;69;970.7;10.3;54.644;good;100
1754577921.766;69;972.7;10.3;54.644;good;100
1754577921.775;69;972.7;10.3;54.644;good;100
1754577922.794;68;972.7;10.3;54.644;good;100
1754577922.799;68;920.9;10.0;42.056;fair;100
1754577922.803;68;920.9;10.0;42.056;fair;100
1754577923.818;67;920.9;10.0;42.056;fair;100
1754577922.875;67;946.3;10.0;42.056;fair;100
1754577923.821;67;919.0;10.0;42.056;fair;100
1754577922.88;67;946.3;10.0;42.056;fair;100
1754577923.826;67;919.0;10.0;42.056;fair;100
1754577923.888;67;946.3;10.0;42.056;fair;100
1754577924.834;67;919.0;10.0;42.056;fair;100
1754577924.911;67;946.3;10.0;42.056;fair;100
1754577925.858;67;919.0;10.0;42.056;fair;100
1754577924.985;67;880.9;9.9;44.654;poor;100
1754577925.866;67;869.1;9.9;44.654;poor;100
1754577924.989;67;880.9;9.9;44.654;poor;100
1754577925.87;67;869.1;9.9;44.654;poor;100
1754577926.021;67;880.9;9.9;44.654;poor;100
1754577926.902;67;869.1;9.9;44.654;poor;100
1754577926.939;67;1037.1;9.9;44.654;poor;100
1754577926.949;67;1037.1;9.9;44.654;poor;100
1754577927.965;67;1037.1;9.9;44.654;poor;100
1754577927.968;67;991.2;9.9;44.654;poor;100
1754577927.973;67;991.2;9.9;44.654;poor;100
1754577928.987;66;991.2;9.9;44.654;poor;100
1754577928.995;66;822.3;9.8;44.89;poor;100
1754577929.007;66;822.3;9.8;44.89;poor;100
1754577930.04;66;822.3;9.8;44.89;poor;100
1754577930.044;66;858.4;9.8;44.89;poor;100
1754577930.05;66;858.4;9.8;44.89;poor;100
1754577930.754;66;858.4;9.8;44.89;poor;100
1754577931.089;67;858.4;9.8;44.89;poor;100
1754577931.1;67;974.6;9.8;44.89;poor;100
1754577931.106;67;974.6;9.8;44.89;poor;100
1754577932.12;67;974.6;9.8;44.89;poor;100
1754577932.128;67;853.5;9.4;42.511;poor;100
1754577932.137;67;853.5;9.4;42.511;poor;100
1754577933.149;66;853.5;9.4;42.511;poor;100
1754577933.153;66;851.6;9.4;42.511;poor;100
1754577933.156;66;851.6;9.4;42.511;poor;100
1754577934.171;67;851.6;9.4;42.511;poor;100
1754577933.247;67;940.4;9.4;42.511;poor;100
1754577934.187;67;925.8;9.4;42.511;poor;100
1754577933.259;67;940.4;9.4;42.511;poor;100
1754577934.2;67;925.8;9.4;42.511;poor;100
1754577934.274;67;940.4;9.4;42.511;poor;100
1754577935.214;67;925.8;9.4;42.511;poor;100
1754577935.223;67;812.5;9.2;42.439;poor;100
1754577935.233;67;812.5;9.2;42.439;poor;100
1754577936.239;67;812.5;9.2;42.439;poor;100
1754577936.25;67;838.9;9.2;42.439;poor;100
1754577936.264;67;838.9;9.2;42.439;poor;100
1754577937.278;67;838.9;9.2;42.439;poor;100
1754577937.337;67;884.8;9.2;42.439;poor;100
1754577937.351;67;884.8;9.2;42.439;poor;100
1754577938.368;68;884.8;9.2;42.439;poor;100
1754577938.376;68;877.9;10.6;42.754;poor;100
1754577938.381;68;877.9;10.6;42.754;poor;100
1754577939.414;68;877.9;10.6;42.754;poor;100
1754577938.637;68;793.0;10.6;42.754;poor;100
1754577939.43;68;871.1;10.6;42.754;poor;100
1754577938.641;68;793.0;10.6;42.754;poor;100
1754577939.434;68;871.1;10.6;42.754;poor;100
1754577939.641;69;793.0;10.6;42.754;poor;100
1754577940.434;69;871.1;10.6;42.754;poor;100
1754577940.441;69;832.0;10.6;42.754;poor;100
1754577940.445;69;832.0;10.6;42.754;poor;100
1754577941.462;69;832.0;10.6;42.754;poor;100
1754577941.478;69;748.0;11.2;49.778;poor;100
1754577941.5;69;748.0;11.2;49.778;poor;100
1754577942.52;69;748.0;11.2;49.778;poor;100
1754577942.533;69;1048.8;11.2;49.778;poor;100
1754577942.546;69;1048.8;11.2;49.778;poor;100
1754577943.573;69;1048.8;11.2;49.778;poor;100
1754577943.58;69;1007.8;11.2;49.778;poor;100
1754577943.585;69;1007.8;11.2;49.778;poor;100
1754577944.601;68;1007.8;11.2;49.778;poor;100
1754577943.646;68;961.9;12.3;54.559;poor;100
1754577944.608;68;945.3;12.3;54.559;poor;100
1754577943.651;68;961.9;12.3;54.559;poor;100
1754577944.612;68;945.3;12.3;54.559;poor;100
1754577944.667;67;961.9;12.3;54.559;poor;100
1754577945.629;67;945.3;12.3;54.559;poor;100
1754577945.661;67;870.1;12.3;54.559;poor;100
1754577945.672;67;870.1;12.3;54.559;poor;100
1754577946.7;67;870.1;12.3;54.559;poor;100
1754577946.712;67;938.5;12.3;54.559;poor;100
1754577946.725;67;938.5;12.3;54.559;poor;100
1754577947.741;67;938.5;12.3;54.559;poor;100
1754577947.746;67;969.7;11.8;56.795;poor;100
1754577947.752;67;969.7;11.8;56.795;poor;100
1754577948.768;67;969.7;11.8;56.795;poor;100
1754577948.772;67;954.1;11.8;56.795;poor;100
1754577948.775;67;954.1;11.8;56.795;poor;100
1754577949.777;66;954.1;11.8;56.795;poor;100
1754577949.784;66;947.3;11.8;56.795;poor;100
1754577949.787;66;947.3;11.8;56.795;poor;100
1754577950.807;66;947.3;11.8;56.795;poor;100
1754577950.813;66;891.6;12.2;42.701;poor;100
1754577950.818;66;891.6;12.2;42.701;poor;100
1754577951.852;66;891.6;12.2;42.701;poor;100
1754577951.887;66;845.7;12.2;42.701;poor;100
1754577951.902;66;845.7;12.2;42.701;poor;100
1754577952.923;66;845.7;12.2;42.701;poor;100
1754577952.013;66;954.1;12.2;42.701;poor;100
1754577952.967;66;958.0;12.2;42.701;poor;100
1754577952.022;66;954.1;12.2;42.701;poor;100
1754577952.976;66;958.0;12.2;42.701;poor;100
1754577953.128;66;954.1;12.2;42.701;poor;100
1754577954.082;66;958.0;12.2;42.701;poor;100
1754577954.152;66;939.5;11.8;42.636;fair;100
1754577954.345;66;939.5;11.8;42.636;fair;100
1754577956.359;66;939.5;11.8;42.636;fair;100
1754577955.509;66;854.5;11.8;42.636;fair;100
1754577956.363;66;945.3;11.8;42.636;fair;100
1754577955.517;66;854.5;11.8;42.636;fair;100
1754577956.371;66;945.3;11.8;42.636;fair;100
1754577957.547;65;854.5;11.8;42.636;fair;100
1754577958.401;65;945.3;11.8;42.636;fair;100
1754577957.411;65;995.1;11.3;43.115;fair;100
1754577958.406;65;950.2;11.3;43.115;fair;100
1754577957.415;65;995.1;11.3;43.115;fair;100
1754577958.41;65;950.2;11.3;43.115;fair;100
1754577958.429;65;995.1;11.3;43.115;fair;100
1754577959.424;65;950.2;11.3;43.115;fair;100
1754577959.432;65;835.9;11.3;43.115;fair;100
1754577959.444;65;835.9;11.3;43.115;fair;100
1754577960.44;66;835.9;11.3;43.115;fair;100
1754577959.522;66;926.8;11.3;43.115;fair;100
1754577960.448;66;953.1;11.3;43.115;fair;100
1754577959.529;66;926.8;11.3;43.115;fair;100
1754577960.455;66;953.1;11.3;43.115;fair;100
1754577960.514;66;926.8;11.3;43.115;fair;100
1754577961.441;66;953.1;11.3;43.115;fair;100
1754577960.537;65;926.8;11.3;43.115;fair;100
1754577961.463;65;953.1;11.3;43.115;fair;100
1754577961.471;65;850.6;10.8;40.18;poor;100
1754577961.476;65;850.6;10.8;40.18;poor;100
1754577962.489;66;850.6;10.8;40.18;poor;100
1754577962.497;66;921.9;10.8;40.18;poor;100
1754577962.507;66;921.9;10.8;40.18;poor;100
1754577963.511;66;921.9;10.8;40.18;poor;100
1754577963.519;66;1002.0;10.8;40.18;poor;100
1754577963.533;66;1002.0;10.8;40.18;poor;100
1754577964.546;65;1002.0;10.8;40.18;poor;100
1754577964.559;65;920.9;10.4;42.349;poor;100
1754577964.575;65;920.9;10.4;42.349;poor;100
1754577965.587;65;920.9;10.4;42.349;poor;100
1754577964.687;65;913.1;10.4;42.349;poor;100
1754577965.6;65;969.7;10.4;42.349;poor;100
1754577964.694;65;913.1;10.4;42.349;poor;100
1754577965.607;65;969.7;10.4;42.349;poor;100
1754577965.694;65;913.1;10.4;42.349;poor;100
1754577966.607;65;969.7;10.4;42.349;poor;100
1754577966.61;65;885.7;10.4;42.349;poor;100
1754577966.613;65;885.7;10.4;42.349;poor;100
1754577967.631;65;885.7;10.4;42.349;poor;100
1754577967.639;65;923.8;9.8;37.929;fair;100
1754577967.653;65;923.8;9.8;37.929;fair;100
1754577968.666;65;923.8;9.8;37.929;fair;100
1754577968.669;65;986.3;9.8;37.929;fair;100
1754577968.671;65;986.3;9.8;37.929;fair;100
1754577969.691;65;986.3;9.8;37.929;fair;100
1754577969.699;65;919.0;9.8;37.929;fair;100
1754577969.703;65;919.0;9.8;37.929;fair;100
1754577970.727;65;919.0;9.8;37.929;fair;100
1754577970.732;65;933.6;9.7;36.203;fair;100
1754577970.737;65;933.6;9.7;36.203;fair;100
1754577971.756;65;933.6;9.7;36.203;fair;100
1754577971.761;65;968.8;9.7;36.203;fair;100
1754577971.765;65;968.8;9.7;36.203;fair;100
1754577972.791;65;968.8;9.7;36.203;fair;100
1754577972.801;65;952.1;9.7;36.203;fair;100
1754577972.807;65;952.1;9.7;36.203;fair;100
1754577973.82;64;952.1;9.7;36.203;fair;100
1754577973.827;64;919.9;9.5;14.864;fair;100
1754577973.831;64;919.9;9.5;14.864;fair;100
1754577974.864;64;919.9;9.5;14.864;fair;100
1754577974.891;64;965.8;9.5;14.864;fair;100
1754577974.919;64;965.8;9.5;14.864;fair;100
1754577975.933;64;965.8;9.5;14.864;fair;100
1754577975.94;64;979.5;9.5;14.864;fair;100
1754577975.947;64;979.5;9.5;14.864;fair;100
1754577976.967;64;979.5;9.5;14.864;fair;100
1754577976.977;64;917.0;9.0;17.812;fair;100
1754577976.987;64;917.0;9.0;17.812;fair;100
1754577978.005;64;917.0;9.0;17.812;fair;100
1754577978.013;64;944.3;9.0;17.812;fair;100
1754577978.019;64;944.3;9.0;17.812;fair;100
1754577979.025;64;944.3;9.0;17.812;fair;100
1754577979.029;64;974.6;9.0;17.812;fair;100
1754577979.032;64;974.6;9.0;17.812;fair;100
1754577980.044;64;974.6;9.0;17.812;fair;100
1754577980.05;64;968.8;9.4;20.484;fair;100
1754577980.053;64;968.8;9.4;20.484;fair;100
1754577982.062;64;968.8;9.4;20.484;fair;100
1754577981.162;64;910.2;9.4;20.484;fair;100
1754577982.072;64;960.9;9.4;20.484;fair;100
1754577981.174;64;910.2;9.4;20.484;fair;100
1754577982.084;64;960.9;9.4;20.484;fair;100
1754577982.196;64;910.2;9.4;20.484;fair;100
1754577983.106;64;960.9;9.4;20.484;fair;100
1754577983.121;64;984.4;9.2;17.188;excellent;100
1754577983.124;64;984.4;9.2;17.188;excellent;100
1754577984.314;64;984.4;9.2;17.188;excellent;100
1754577984.337;64;946.3;9.2;17.188;excellent;100
1754577984.362;64;946.3;9.2;17.188;excellent;100
1754577985.382;63;946.3;9.2;17.188;excellent;100
1754577984.47;63;922.9;9.2;17.188;excellent;100
1754577985.393;63;954.1;9.2;17.188;excellent;100
1754577984.476;63;922.9;9.2;17.188;excellent;100
1754577985.399;63;954.1;9.2;17.188;excellent;100
1754577985.483;64;922.9;9.2;17.188;excellent;100
1754577986.406;64;954.1;9.2;17.188;excellent;100
1754577986.414;64;963.9;9.3;18.203;excellent;100
1754577986.42;64;963.9;9.3;18.203;excellent;100
1754577987.42;63;963.9;9.3;18.203;excellent;100
1754577987.424;63;877.9;9.3;18.203;excellent;100
1754577987.426;63;877.9;9.3;18.203;excellent;100
1754577988.442;64;877.9;9.3;18.203;excellent;100
1754577988.448;64;982.4;9.3;18.203;excellent;100
1754577988.453;64;982.4;9.3;18.203;excellent;100
1754577989.471;64;982.4;9.3;18.203;excellent;100
1754577989.493;64;978.5;9.6;15.441;excellent;100
1754577989.497;64;978.5;9.6;15.441;excellent;100
1754577990.506;63;978.5;9.6;15.441;excellent;100
1754577990.51;63;928.7;9.6;15.441;excellent;100
1754577990.513;63;928.7;9.6;15.441;excellent;100
1754577991.132;63;928.7;9.6;15.441;excellent;100
1754577991.515;63;928.7;9.6;15.441;excellent;100
1754577991.519;63;835.0;9.6;15.441;excellent;100
1754577991.522;63;835.0;9.6;15.441;excellent;100
1754577992.548;64;835.0;9.6;15.441;excellent;100
1754577992.552;64;953.1;10.0;16.268;excellent;100
1754577992.555;64;953.1;10.0;16.268;excellent;100
1754577993.574;64;953.1;10.0;16.268;excellent;100
1754577993.579;64;988.3;10.0;16.268;excellent;100
1754577993.582;64;988.3;10.0;16.268;excellent;100
1754577994.596;64;988.3;10.0;16.268;excellent;100
1754577993.685;64;918.0;10.0;16.268;excellent;100
1754577994.603;64;961.9;10.0;16.268;excellent;100
1754577993.691;64;918.0;10.0;16.268;excellent;100
1754577994.609;64;961.9;10.0;16.268;excellent;100
1754577994.703;64;918.0;10.0;16.268;excellent;100
1754577995.621;64;961.9;10.0;16.268;excellent;100
1754577995.628;64;1020.5;10.5;18.902;excellent;100
1754577995.631;64;1020.5;10.5;18.902;excellent;100
1754577996.663;64;1020.5;10.5;18.902;excellent;100
1754577996.679;64;966.8;10.5;18.902;excellent;100
1754577996.706;64;966.8;10.5;18.902;excellent;100
1754577997.707;63;966.8;10.5;18.902;excellent;100
1754577997.71;63;946.3;10.5;18.902;excellent;100
1754577997.713;63;946.3;10.5;18.902;excellent;100
1754577998.733;63;946.3;10.5;18.902;excellent;100
1754577998.738;63;959.0;10.9;15.137;good;100
1754577998.743;63;959.0;10.9;15.137;good;100
1754577999.752;63;959.0;10.9;15.137;good;100
1754577999.759;63;962.9;10.9;15.137;good;100
1754577999.762;63;962.9;10.9;15.137;good;100
1754578000.754;63;962.9;10.9;15.137;good;100
1754578000.765;63;906.2;10.9;15.137;good;100
1754578000.782;63;906.2;10.9;15.137;good;100
1754578001.806;63;906.2;10.9;15.137;good;100
1754578001.812;63;936.5;10.5;15.084;good;100
1754578001.815;63;936.5;10.5;15.084;good;100
1754578002.845;63;936.5;10.5;15.084;good;100
1754578002.859;63;948.2;10.5;15.084;good;100
1754578002.868;63;948.2;10.5;15.084;good;100
1754578003.876;63;948.2;10.5;15.084;good;100
1754578003.88;63;961.9;10.5;15.084;good;100
1754578003.882;63;961.9;10.5;15.084;good;100
1754578005.962;63;961.9;10.5;15.084;good;100
1754578004.036;63;970.7;10.3;20.532;poor;100
1754578004.96;63;1017.6;10.3;20.532;poor;100
1754578005.978;63;988.3;10.3;20.532;poor;100
1754578004.041;63;970.7;10.3;20.532;poor;100
1754578004.965;63;1017.6;10.3;20.532;poor;100
1754578005.983;63;988.3;10.3;20.532;poor;100
1754578005.048;63;970.7;10.3;20.532;poor;100
1754578005.972;63;1017.6;10.3;20.532;poor;100
1754578006.989;63;988.3;10.3;20.532;poor;100
1754578006.992;63;846.7;10.3;20.532;poor;100
1754578006.995;63;846.7;10.3;20.532;poor;100
1754578008.002;63;846.7;10.3;20.532;poor;100
1754578008.004;63;846.7;10.3;20.532;poor;100
1754578008.01;63;846.7;10.3;20.532;poor;100
1754578009.035;64;846.7;10.3;20.532;poor;100
1754578008.188;64;865.2;10.5;45.024;fair;100
1754578009.053;64;737.3;10.5;45.024;fair;100
1754578008.195;64;865.2;10.5;45.024;fair;100
1754578009.06;64;737.3;10.5;45.024;fair;100
1754578009.198;65;865.2;10.5;45.024;fair;100
1754578010.063;65;737.3;10.5;45.024;fair;100
1754578010.073;65;730.5;10.5;45.024;fair;100
1754578010.099;65;730.5;10.5;45.024;fair;100
1754578011.118;67;730.5;10.5;45.024;fair;100
1754578011.135;67;745.1;10.5;45.024;fair;100
1754578011.15;67;745.1;10.5;45.024;fair;100
1754578012.155;70;745.1;10.5;45.024;fair;100
1754578011.448;70;755.9;10.5;77.596;fair;100
1754578012.204;70;718.8;10.5;77.596;fair;100
1754578011.459;70;755.9;10.5;77.596;fair;100
1754578012.215;70;718.8;10.5;77.596;fair;100
1754578012.479;71;755.9;10.5;77.596;fair;100
1754578013.235;71;718.8;10.5;77.596;fair;100
1754578013.251;71;803.7;10.5;77.596;fair;100
1754578013.257;71;803.7;10.5;77.596;fair;100
1754578014.412;72;803.7;10.5;77.596;fair;100
1754578014.457;72;849.6;10.5;77.596;fair;100
1754578014.479;72;849.6;10.5;77.596;fair;100
1754578015.492;72;849.6;10.5;77.596;fair;100
1754578014.68;72;816.4;10.6;80.581;poor;100
1754578015.497;72;802.7;10.6;80.581;poor;100
1754578014.682;72;816.4;10.6;80.581;poor;100
1754578015.499;72;802.7;10.6;80.581;poor;100
1754578015.696;72;816.4;10.6;80.581;poor;100
1754578016.512;72;802.7;10.6;80.581;poor;100
1754578016.52;72;873.0;10.6;80.581;poor;100
1754578016.524;72;873.0;10.6;80.581;poor;100
1754578017.532;72;873.0;10.6;80.581;poor;100
1754578016.631;72;906.2;10.6;80.581;poor;100
1754578017.537;72;875.0;10.6;80.581;poor;100
1754578016.634;72;906.2;10.6;80.581;poor;100
1754578017.541;72;875.0;10.6;80.581;poor;100
1754578017.645;71;906.2;10.6;80.581;poor;100
1754578018.551;71;875.0;10.6;80.581;poor;100
1754578018.556;71;810.5;10.7;79.065;poor;100
1754578018.558;71;810.5;10.7;79.065;poor;100
1754578019.579;71;810.5;10.7;79.065;poor;100
1754578019.585;71;730.5;10.7;79.065;poor;100
1754578019.588;71;730.5;10.7;79.065;poor;100
1754578020.6;72;730.5;10.7;79.065;poor;100
1754578020.603;72;720.7;10.7;79.065;poor;100
1754578020.606;72;720.7;10.7;79.065;poor;100
1754578021.326;72;720.7;10.7;79.065;poor;100
1754578021.625;73;720.7;10.7;79.065;poor;100
1754578021.631;73;974.6;10.7;86.51;poor;100
1754578021.649;73;974.6;10.7;86.51;poor;100
1754578022.661;73;974.6;10.7;86.51;poor;100
1754578022.669;73;896.5;10.7;86.51;poor;100
1754578022.672;73;896.5;10.7;86.51;poor;100
